cgpa,aptitude_score,coding_score,dsa_score,communication_score,attendance_percentage,projects_count,certifications_count,age,branch,degree,city_tier,college_tier,gender,internship_experience,backlog_history,placement_status,target
8.15,77,70,53,87,85.84,1,4,23,Civil,B.Tech,Tier 1,Tier 2,Female,No,1,Placed,1
6.79,55,70,57,79,81.14,2,1,22,CSE,B.Tech,Tier 1,Tier 1,Male,Yes,0,Not Placed,0
8.72,55,69,62,67,95.23,4,2,24,ISE,B.E.,Tier 2,Tier 1,Female,No,0,Placed,1
8.48,66,94,59,50,80.46,0,5,24,CSE,B.Tech,Tier 1,Tier 1,Male,Yes,1,Placed,1
7.36,60,60,67,67,98.08,2,1,22,CSE,B.Tech,Tier 3,Tier 2,Male,No,0,Not Placed,0
7.12,72,55,64,54,82.0,3,3,20,CSE,B.Tech,Tier 3,Tier 2,Female,Yes,0,Placed,1
8.06,72,63,64,50,92.03,2,2,20,Data Science,B.Tech,Tier 2,Tier 3,Female,Yes,2,Not Placed,0
8.93,79,83,55,59,91.01,1,2,24,Data Science,B.E.,Tier 1,Tier 2,Female,Yes,0,Placed,1
7.54,70,95,62,63,71.34,1,3,22,AI & ML,B.Tech,Tier 1,Tier 3,Male,Yes,0,Not Placed,0
7.39,57,76,68,72,75.48,0,1,21,CSE,B.E.,Tier 2,Tier 3,Other,Yes,0,Placed,1
7.41,72,100,59,59,71.08,1,3,24,Data Science,B.Tech,Tier 1,Tier 3,Male,Yes,2,Not Placed,0
7.52,46,89,56,79,89.79,3,3,24,CSE,B.Tech,Tier 2,Tier 1,Male,Yes,0,Not Placed,0
7.12,62,58,64,82,73.02,0,5,22,CSE,B.E.,Tier 2,Tier 3,Male,No,2,Placed,1
6.6,57,67,54,57,78.04,2,2,24,ECE,B.Tech,Tier 2,Tier 3,Male,Yes,1,Not Placed,0
7.94,67,81,65,59,84.49,2,0,24,ISE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
5.38,38,58,62,70,80.9,1,0,21,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
8.92,69,83,78,53,87.0,1,2,21,CSE,B.Tech,Tier 1,Tier 1,Female,Yes,1,Placed,1
7.06,58,80,85,75,77.88,1,3,22,CSE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
8.55,54,64,62,65,80.13,1,0,23,CSE,B.Tech,Tier 2,Tier 2,Other,Yes,1,Placed,1
7.77,68,71,72,81,95.36,0,3,22,EEE,B.Tech,Tier 1,Tier 2,Female,No,0,Not Placed,0
7.12,47,37,64,38,98.49,0,1,24,ECE,B.Tech,Tier 2,Tier 1,Male,No,0,Not Placed,0
7.78,85,64,87,64,83.42,4,0,22,CSE,B.Tech,Tier 2,Tier 3,Female,No,0,Placed,1
7.87,76,71,60,65,84.39,1,2,22,ECE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
8.56,69,77,59,71,84.16,2,1,21,CSE,B.Tech,Tier 3,Tier 3,Male,Yes,1,Placed,1
6.62,48,78,68,46,93.49,5,2,22,Data Science,B.Tech,Tier 3,Tier 3,Male,Yes,0,Not Placed,0
7.65,81,75,100,76,69.67,4,6,23,ECE,B.Tech,Tier 2,Tier 2,Female,Yes,1,Not Placed,0
7.36,66,62,78,64,81.89,4,1,23,CSE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Not Placed,0
7.58,47,63,77,58,78.33,2,2,24,ISE,B.E.,Tier 2,Tier 2,Female,No,0,Placed,1
7.09,58,58,68,60,90.09,2,0,20,Mechanical,B.Tech,Tier 2,Tier 3,Male,Yes,1,Placed,1
6.63,70,96,91,78,85.41,3,0,23,CSE,B.Tech,Tier 2,Tier 3,Female,No,0,Not Placed,0
7.14,63,66,74,69,80.8,4,3,22,CSE,B.E.,Tier 3,Tier 1,Male,No,1,Placed,1
7.77,50,81,59,61,95.55,2,3,24,CSE,B.E.,Tier 1,Tier 3,Male,Yes,1,Placed,1
8.68,70,70,59,59,89.52,0,1,20,AI & ML,B.Tech,Tier 3,Tier 3,Female,No,1,Placed,1
8.71,55,81,72,95,67.13,2,2,22,AI & ML,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
6.95,74,43,51,87,79.51,0,2,22,Mechanical,B.E.,Tier 1,Tier 3,Male,Yes,1,Placed,1
7.3,79,69,68,66,77.67,2,0,22,EEE,B.Tech,Tier 2,Tier 3,Female,No,0,Not Placed,0
8.43,69,88,50,64,71.61,2,0,24,Mechanical,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
9.57,69,69,60,76,92.46,4,1,22,Data Science,B.E.,Tier 1,Tier 2,Male,No,0,Placed,1
9.32,86,80,76,65,68.61,4,3,21,AI & ML,B.Tech,Tier 1,Tier 3,Female,No,0,Not Placed,0
8.94,79,94,68,83,66.83,1,2,20,ECE,B.Tech,Tier 2,Tier 1,Female,Yes,1,Placed,1
9.09,83,51,65,56,80.03,1,3,22,Data Science,B.E.,Tier 3,Tier 2,Female,No,1,Not Placed,0
7.44,75,57,57,54,69.58,3,1,22,ECE,B.Tech,Tier 2,Tier 2,Male,No,2,Not Placed,0
7.72,66,63,50,75,79.86,1,1,24,ISE,B.E.,Tier 1,Tier 2,Male,No,1,Placed,1
7.45,54,51,74,78,69.27,2,1,24,ECE,B.E.,Tier 2,Tier 2,Female,Yes,0,Not Placed,0
8.83,77,86,94,31,70.88,1,1,23,EEE,B.E.,Tier 3,Tier 1,Male,Yes,0,Placed,1
6.9,80,59,81,50,83.65,0,0,24,CSE,B.E.,Tier 1,Tier 1,Male,Yes,0,Placed,1
5.9,57,79,78,72,92.77,1,1,21,Civil,B.Tech,Tier 2,Tier 3,Male,Yes,1,Not Placed,0
8.78,96,75,48,81,81.35,2,3,21,CSE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
7.6,69,82,84,57,85.18,2,3,20,EEE,B.Tech,Tier 1,Tier 1,Male,No,1,Not Placed,0
7.04,71,74,67,52,85.13,2,2,21,Data Science,B.Tech,Tier 1,Tier 2,Male,No,1,Placed,1
6.56,45,58,53,66,76.45,2,1,21,Mechanical,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
6.58,42,74,40,63,79.28,1,0,22,CSE,B.Tech,Tier 1,Tier 2,Female,No,0,Not Placed,0
8.99,73,56,40,69,74.1,3,2,22,ISE,B.Tech,Tier 1,Tier 1,Male,No,0,Placed,1
8.14,50,73,88,64,82.2,2,1,23,ISE,B.Tech,Tier 3,Tier 2,Female,No,0,Placed,1
8.49,78,92,81,84,90.65,1,0,20,Data Science,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
7.48,73,67,76,58,91.79,4,2,24,Mechanical,B.Tech,Tier 3,Tier 3,Female,Yes,0,Placed,1
7.78,57,61,60,52,80.74,3,4,22,ISE,B.Tech,Tier 2,Tier 2,Male,No,0,Not Placed,0
8.27,79,69,58,49,90.15,4,3,20,ECE,B.Tech,Tier 3,Tier 1,Female,No,0,Placed,1
6.0,69,49,64,52,86.97,4,0,22,Data Science,B.Tech,Tier 1,Tier 2,Male,No,0,Not Placed,0
8.61,56,64,82,35,76.83,3,2,21,Data Science,B.Tech,Tier 3,Tier 2,Other,Yes,0,Placed,1
7.31,61,49,62,51,93.11,6,3,24,ISE,B.Tech,Tier 2,Tier 1,Female,No,0,Not Placed,0
8.72,82,58,56,65,71.76,2,3,24,CSE,B.E.,Tier 3,Tier 2,Male,Yes,0,Placed,1
9.01,82,60,76,39,94.66,1,1,21,Mechanical,B.Tech,Tier 3,Tier 1,Male,No,0,Not Placed,0
7.48,69,85,86,74,59.16,2,1,24,CSE,B.Tech,Tier 1,Tier 3,Female,Yes,0,Placed,1
7.16,56,54,71,71,77.56,4,2,23,AI & ML,B.E.,Tier 1,Tier 1,Female,Yes,0,Not Placed,0
7.65,53,79,82,73,77.69,2,1,21,CSE,B.Tech,Tier 1,Tier 2,Female,Yes,0,Placed,1
7.41,71,95,54,59,81.34,3,3,23,EEE,B.E.,Tier 1,Tier 3,Male,Yes,0,Placed,1
8.25,86,80,71,76,87.14,2,3,21,CSE,B.E.,Tier 2,Tier 1,Female,No,0,Placed,1
7.62,58,46,73,39,88.86,2,1,22,CSE,B.Tech,Tier 2,Tier 2,Male,No,1,Not Placed,0
8.39,80,60,63,65,88.2,2,4,22,EEE,B.Tech,Tier 2,Tier 3,Female,No,0,Placed,1
9.44,75,100,39,64,80.78,2,1,20,CSE,B.E.,Tier 1,Tier 3,Female,Yes,3,Not Placed,0
8.45,65,88,70,81,88.1,2,0,24,Data Science,B.E.,Tier 3,Tier 3,Male,Yes,0,Not Placed,0
8.65,78,75,87,67,91.89,2,2,22,EEE,B.Tech,Tier 3,Tier 2,Male,Yes,0,Placed,1
6.59,58,92,73,40,83.54,4,2,24,Data Science,B.Tech,Tier 3,Tier 2,Male,Yes,0,Placed,1
7.97,82,34,54,58,100.0,5,3,23,Mechanical,B.Tech,Tier 2,Tier 2,Female,No,0,Placed,1
7.97,91,57,52,50,79.23,1,2,21,Data Science,B.Tech,Tier 1,Tier 1,Male,No,0,Not Placed,0
7.76,79,84,63,57,68.52,1,4,21,Data Science,B.Tech,Tier 1,Tier 2,Female,No,0,Placed,1
7.66,76,42,58,50,77.69,2,3,23,ECE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Placed,1
9.5,81,77,81,50,79.91,1,1,21,ECE,B.Tech,Tier 2,Tier 3,Female,No,0,Not Placed,0
7.45,59,100,66,40,93.85,0,5,22,Data Science,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
7.62,78,63,45,62,84.33,1,1,24,ISE,B.Tech,Tier 1,Tier 3,Female,Yes,1,Not Placed,0
7.83,72,91,55,52,75.69,3,2,20,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
8.25,64,71,48,34,79.75,2,4,24,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,1,Placed,1
6.3,100,60,44,46,84.88,0,0,23,CSE,B.Tech,Tier 3,Tier 1,Male,Yes,1,Not Placed,0
9.99,91,73,82,76,77.05,1,4,21,Data Science,B.Tech,Tier 3,Tier 1,Female,Yes,0,Placed,1
7.77,68,79,57,55,77.31,2,2,23,Data Science,B.Tech,Tier 2,Tier 3,Male,Yes,0,Not Placed,0
8.35,85,90,60,83,71.13,1,3,23,CSE,B.E.,Tier 2,Tier 3,Male,No,0,Placed,1
8.34,63,49,38,69,89.26,5,0,24,Mechanical,B.Tech,Tier 3,Tier 1,Female,No,0,Placed,1
9.11,58,84,92,46,81.33,2,4,20,AI & ML,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
8.32,82,95,60,53,77.85,2,2,22,Data Science,B.E.,Tier 2,Tier 3,Male,Yes,0,Placed,1
7.68,78,80,76,100,68.33,1,1,22,AI & ML,B.Tech,Tier 2,Tier 2,Female,No,0,Placed,1
8.42,72,65,90,77,75.24,2,1,21,Civil,B.Tech,Tier 2,Tier 2,Female,No,1,Placed,1
8.02,53,94,100,71,88.99,0,2,24,CSE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
8.06,71,63,42,60,85.84,4,2,20,Civil,B.Tech,Tier 2,Tier 3,Male,No,0,Not Placed,0
6.48,93,81,83,83,76.92,4,2,20,CSE,B.E.,Tier 3,Tier 1,Male,No,2,Not Placed,0
7.33,51,78,81,49,91.95,2,3,24,Civil,B.Tech,Tier 2,Tier 2,Female,No,0,Placed,1
9.08,65,46,57,63,93.08,0,0,21,EEE,B.E.,Tier 2,Tier 3,Male,No,1,Not Placed,0
6.57,69,71,66,74,82.5,3,2,22,CSE,B.Tech,Tier 2,Tier 3,Male,No,0,Not Placed,0
8.55,81,58,61,71,83.35,1,2,23,EEE,B.Tech,Tier 1,Tier 2,Female,No,0,Placed,1
7.78,95,37,63,39,80.62,1,2,24,AI & ML,B.E.,Tier 2,Tier 3,Male,Yes,0,Placed,1
7.68,81,64,84,85,88.61,2,0,22,Data Science,B.Tech,Tier 3,Tier 3,Female,No,0,Placed,1
7.49,57,41,47,69,88.55,5,3,22,EEE,B.Tech,Tier 2,Tier 3,Male,No,0,Not Placed,0
8.41,63,68,66,62,92.41,3,5,22,AI & ML,B.E.,Tier 3,Tier 3,Female,No,0,Not Placed,0
8.35,82,82,78,70,81.46,4,2,24,CSE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
8.14,59,89,56,70,95.86,0,1,22,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Placed,1
8.46,66,48,62,55,77.31,4,2,23,Data Science,B.Tech,Tier 1,Tier 2,Male,No,0,Placed,1
7.43,63,64,51,45,81.3,2,3,24,AI & ML,B.Tech,Tier 3,Tier 2,Female,No,1,Not Placed,0
6.91,86,69,82,91,85.13,1,2,24,ECE,B.Tech,Tier 1,Tier 3,Male,No,1,Placed,1
6.36,66,80,42,54,75.39,1,4,23,CSE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
9.45,88,74,57,74,66.35,3,0,24,Mechanical,B.Tech,Tier 1,Tier 3,Female,No,0,Placed,1
6.86,69,56,67,68,74.44,0,3,20,AI & ML,B.Tech,Tier 2,Tier 1,Male,Yes,0,Not Placed,0
8.47,63,76,31,56,71.13,0,1,23,ISE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
7.91,86,69,69,72,87.88,1,5,23,Mechanical,B.Tech,Tier 1,Tier 1,Male,No,0,Placed,1
6.15,46,75,64,67,76.12,2,5,23,Data Science,B.Tech,Tier 2,Tier 2,Female,Yes,0,Not Placed,0
7.6,72,49,50,64,79.73,1,6,23,EEE,B.E.,Tier 2,Tier 3,Male,No,1,Not Placed,0
7.96,74,94,87,85,77.48,2,1,22,CSE,B.Tech,Tier 3,Tier 2,Male,Yes,0,Placed,1
8.19,58,89,50,88,70.03,1,2,21,ECE,B.Tech,Tier 2,Tier 1,Male,No,1,Placed,1
8.41,80,50,66,92,83.61,2,2,23,EEE,B.Tech,Tier 1,Tier 2,Male,No,0,Placed,1
8.39,86,83,77,79,78.32,6,2,24,ECE,B.E.,Tier 3,Tier 2,Male,No,0,Placed,1
7.36,80,84,68,56,73.76,2,1,24,ISE,B.Tech,Tier 2,Tier 2,Male,No,0,Not Placed,0
8.74,55,100,88,65,96.08,1,5,22,CSE,B.Tech,Tier 1,Tier 2,Male,Yes,2,Placed,1
7.07,63,68,51,84,75.15,2,1,21,CSE,B.Tech,Tier 3,Tier 2,Male,No,1,Not Placed,0
9.56,80,55,49,42,83.03,2,2,22,Civil,B.E.,Tier 2,Tier 2,Female,No,0,Placed,1
8.85,80,100,77,70,88.88,2,2,23,CSE,B.Tech,Tier 3,Tier 3,Male,Yes,1,Placed,1
7.22,70,82,54,76,84.52,4,1,22,ECE,B.Tech,Tier 2,Tier 3,Female,No,1,Not Placed,0
8.24,65,67,54,38,81.37,1,1,24,ECE,B.Tech,Tier 2,Tier 2,Female,No,0,Not Placed,0
6.04,75,74,74,60,85.18,1,0,20,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Placed,1
7.85,68,35,35,70,65.89,1,3,21,Mechanical,B.Tech,Tier 3,Tier 2,Male,Yes,0,Placed,1
9.94,67,91,78,66,79.11,0,0,23,CSE,B.Tech,Tier 1,Tier 2,Male,No,1,Not Placed,0
6.68,59,55,41,85,78.1,1,3,24,EEE,B.Tech,Tier 2,Tier 2,Male,Yes,3,Not Placed,0
7.69,96,83,64,55,84.93,2,4,24,CSE,B.E.,Tier 2,Tier 1,Male,Yes,0,Not Placed,0
8.17,52,84,78,73,71.94,0,1,22,CSE,B.E.,Tier 3,Tier 3,Male,Yes,0,Not Placed,0
6.02,52,54,57,66,77.66,3,3,22,AI & ML,B.Tech,Tier 2,Tier 2,Male,Yes,3,Not Placed,0
8.38,61,66,59,71,67.36,2,2,22,AI & ML,B.Tech,Tier 1,Tier 3,Female,No,0,Placed,1
8.54,79,89,71,65,73.33,0,1,21,CSE,B.Tech,Tier 1,Tier 2,Male,No,2,Placed,1
6.76,58,85,62,49,90.66,5,6,20,CSE,B.E.,Tier 2,Tier 2,Female,Yes,1,Placed,1
8.52,79,90,43,52,84.1,1,6,20,CSE,B.Tech,Tier 2,Tier 3,Male,Yes,0,Placed,1
9.08,58,84,74,83,94.07,5,4,24,Civil,B.Tech,Tier 3,Tier 2,Female,Yes,3,Placed,1
6.47,59,49,39,60,90.29,0,2,24,CSE,B.Tech,Tier 3,Tier 3,Male,Yes,0,Placed,1
10.0,69,89,58,69,87.95,2,2,23,AI & ML,B.Tech,Tier 1,Tier 2,Female,No,0,Placed,1
7.14,27,87,88,57,83.28,3,2,23,ECE,B.E.,Tier 2,Tier 2,Male,No,0,Not Placed,0
8.59,61,80,71,79,91.72,3,1,22,AI & ML,B.Tech,Tier 3,Tier 2,Male,Yes,0,Placed,1
8.13,56,96,88,91,88.49,3,4,24,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
8.43,72,84,71,67,82.52,2,3,22,ECE,B.Tech,Tier 3,Tier 2,Female,No,0,Placed,1
7.96,63,88,92,90,81.49,3,2,20,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
7.98,69,59,63,49,74.83,3,4,22,CSE,B.Tech,Tier 1,Tier 3,Other,Yes,1,Not Placed,0
10.0,81,60,67,77,72.44,2,1,23,Civil,B.Tech,Tier 2,Tier 2,Female,No,0,Placed,1
9.18,77,100,88,63,74.0,0,4,22,CSE,B.Tech,Tier 2,Tier 1,Male,Yes,1,Placed,1
9.49,79,83,61,58,79.17,0,1,21,Data Science,B.Tech,Tier 3,Tier 2,Female,Yes,3,Not Placed,0
6.71,41,83,100,62,77.69,2,3,22,CSE,B.Tech,Tier 3,Tier 3,Female,No,1,Placed,1
7.8,62,54,58,53,77.75,2,1,22,ECE,B.Tech,Tier 1,Tier 2,Male,Yes,1,Placed,1
7.47,70,50,64,67,85.58,2,2,20,Mechanical,B.Tech,Tier 2,Tier 3,Male,Yes,0,Placed,1
9.06,100,77,49,69,90.28,2,0,21,EEE,B.Tech,Tier 1,Tier 2,Male,Yes,1,Not Placed,0
7.91,64,87,81,73,81.02,1,2,24,AI & ML,B.E.,Tier 2,Tier 3,Male,No,1,Not Placed,0
7.99,67,76,72,48,86.85,4,1,24,ECE,B.E.,Tier 3,Tier 2,Male,Yes,0,Placed,1
8.12,87,44,76,65,72.21,1,1,24,Mechanical,B.Tech,Tier 1,Tier 2,Female,Yes,0,Not Placed,0
7.23,47,73,64,78,91.07,2,0,22,ISE,B.Tech,Tier 2,Tier 3,Male,Yes,3,Not Placed,0
8.54,68,80,77,78,66.67,4,2,20,CSE,B.Tech,Tier 1,Tier 2,Female,Yes,0,Placed,1
9.76,83,78,56,61,69.25,0,1,23,CSE,B.Tech,Tier 3,Tier 3,Male,Yes,0,Placed,1
7.01,58,70,63,57,83.74,3,4,22,Mechanical,B.E.,Tier 1,Tier 1,Male,Yes,0,Not Placed,0
7.0,70,34,36,82,80.37,1,1,20,CSE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
7.82,49,84,71,73,92.51,4,2,20,ECE,B.Tech,Tier 2,Tier 1,Female,Yes,0,Placed,1
7.12,62,83,76,77,80.18,2,0,23,Data Science,B.E.,Tier 3,Tier 3,Female,Yes,2,Placed,1
7.63,65,92,75,68,91.19,1,0,21,CSE,B.Tech,Tier 1,Tier 2,Female,Yes,0,Not Placed,0
7.74,75,96,87,48,68.54,1,1,21,CSE,B.Tech,Tier 1,Tier 1,Female,Yes,2,Not Placed,0
7.44,78,67,86,75,88.07,0,3,21,ECE,B.Tech,Tier 1,Tier 1,Male,Yes,0,Placed,1
7.32,65,79,36,69,72.28,2,2,22,AI & ML,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
9.59,80,96,77,67,83.48,1,2,24,CSE,B.E.,Tier 3,Tier 2,Male,No,1,Not Placed,0
6.85,73,46,61,67,94.24,1,2,21,Mechanical,B.Tech,Tier 2,Tier 2,Female,Yes,0,Not Placed,0
8.45,42,72,79,58,78.66,2,0,22,ECE,B.Tech,Tier 2,Tier 1,Male,No,1,Not Placed,0
7.7,65,70,84,70,91.51,1,0,23,CSE,B.E.,Tier 3,Tier 2,Female,No,0,Not Placed,0
8.56,81,95,72,41,67.92,3,3,22,AI & ML,B.Tech,Tier 1,Tier 2,Male,No,0,Placed,1
9.33,70,100,57,72,82.22,1,2,21,ISE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
6.95,57,47,72,63,67.22,3,2,20,ECE,B.Tech,Tier 2,Tier 1,Male,Yes,0,Not Placed,0
8.51,69,77,57,76,79.83,3,5,21,Data Science,B.Tech,Tier 2,Tier 1,Female,Yes,0,Placed,1
6.45,62,67,73,56,86.6,2,2,21,ISE,B.E.,Tier 2,Tier 3,Female,No,0,Not Placed,0
9.56,72,83,73,68,73.32,4,2,23,CSE,B.Tech,Tier 3,Tier 3,Male,Yes,1,Placed,1
7.65,75,78,48,43,78.68,4,2,22,AI & ML,B.Tech,Tier 3,Tier 3,Male,Yes,0,Not Placed,0
6.43,45,47,64,43,94.19,1,0,21,CSE,B.Tech,Tier 2,Tier 1,Female,Yes,1,Not Placed,0
8.29,66,73,53,53,72.19,3,2,20,AI & ML,B.Tech,Tier 3,Tier 2,Female,Yes,2,Placed,1
6.76,47,69,57,67,87.47,0,0,20,CSE,B.E.,Tier 2,Tier 2,Male,No,0,Not Placed,0
8.14,64,97,56,78,76.39,2,2,21,CSE,B.Tech,Tier 2,Tier 1,Male,Yes,2,Not Placed,0
10.0,96,73,43,64,83.22,2,1,22,CSE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
6.05,56,76,75,85,77.59,1,2,21,CSE,B.Tech,Tier 3,Tier 1,Male,Yes,0,Placed,1
6.74,60,69,66,83,85.16,4,3,23,Data Science,B.Tech,Tier 2,Tier 1,Male,No,0,Placed,1
8.92,72,64,40,78,78.97,4,4,21,CSE,B.Tech,Tier 1,Tier 2,Female,No,0,Placed,1
8.09,58,57,74,62,82.91,2,3,22,AI & ML,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
8.42,94,44,28,95,87.88,2,2,24,Data Science,B.E.,Tier 2,Tier 3,Female,Yes,1,Not Placed,0
8.1,61,64,57,65,80.81,6,5,21,ISE,B.Tech,Tier 1,Tier 2,Male,No,0,Placed,1
5.89,55,75,58,57,81.3,5,4,21,ECE,B.E.,Tier 2,Tier 2,Male,Yes,0,Not Placed,0
7.62,59,86,84,51,87.04,1,2,23,AI & ML,B.Tech,Tier 3,Tier 2,Female,No,0,Placed,1
8.6,89,62,54,77,77.83,2,4,21,CSE,B.Tech,Tier 1,Tier 1,Male,No,0,Not Placed,0
8.67,71,100,80,53,87.84,1,2,23,Data Science,B.Tech,Tier 2,Tier 3,Female,No,0,Not Placed,0
8.04,98,65,50,40,78.77,2,4,22,EEE,B.E.,Tier 3,Tier 1,Male,Yes,0,Placed,1
8.95,76,72,94,63,67.51,1,0,23,EEE,B.Tech,Tier 2,Tier 3,Male,No,2,Placed,1
8.54,79,76,70,78,84.26,2,3,22,ECE,B.Tech,Tier 3,Tier 3,Female,No,0,Placed,1
7.97,70,87,65,69,77.09,2,1,24,CSE,B.Tech,Tier 2,Tier 3,Male,No,0,Placed,1
7.76,85,59,43,57,100.0,3,1,23,ECE,B.Tech,Tier 2,Tier 2,Male,Yes,0,Placed,1
8.28,63,58,75,64,62.05,2,2,21,ISE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.82,85,59,61,75,70.88,2,1,23,Civil,B.Tech,Tier 3,Tier 2,Male,Yes,0,Placed,1
8.39,80,75,65,64,84.24,4,3,23,CSE,B.Tech,Tier 3,Tier 2,Male,Yes,0,Placed,1
7.48,43,59,30,71,87.6,1,1,20,AI & ML,B.Tech,Tier 3,Tier 3,Female,Yes,0,Not Placed,0
8.09,83,99,88,84,75.49,1,1,24,CSE,B.E.,Tier 1,Tier 1,Male,Yes,0,Placed,1
6.81,62,82,51,65,92.46,6,1,22,AI & ML,B.Tech,Tier 1,Tier 3,Male,Yes,1,Not Placed,0
6.29,67,51,60,69,71.59,2,1,20,ECE,B.Tech,Tier 2,Tier 3,Male,No,1,Not Placed,0
7.27,63,59,42,68,83.91,3,0,20,ECE,B.Tech,Tier 1,Tier 1,Female,No,0,Placed,1
9.38,77,83,62,60,88.0,3,3,22,EEE,B.Tech,Tier 3,Tier 2,Female,Yes,2,Placed,1
8.88,74,100,88,77,76.64,3,0,22,AI & ML,B.Tech,Tier 1,Tier 2,Male,Yes,2,Placed,1
7.16,70,68,46,65,74.68,0,3,21,EEE,B.Tech,Tier 3,Tier 1,Male,No,0,Placed,1
8.13,56,68,68,78,88.56,2,0,21,EEE,B.Tech,Tier 3,Tier 3,Female,No,0,Placed,1
7.79,69,89,68,71,87.49,2,2,20,CSE,B.Tech,Tier 2,Tier 2,Female,No,1,Placed,1
9.54,85,57,77,64,87.78,1,2,24,Civil,B.E.,Tier 1,Tier 2,Female,No,2,Placed,1
7.08,59,79,93,40,73.72,3,1,24,Data Science,B.Tech,Tier 2,Tier 1,Male,Yes,0,Not Placed,0
6.98,64,100,98,49,94.87,2,1,22,AI & ML,B.Tech,Tier 1,Tier 3,Male,No,1,Not Placed,0
7.2,65,64,52,76,72.81,2,1,24,CSE,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
7.11,75,85,78,70,65.54,3,1,24,ISE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
7.66,100,65,56,92,84.19,3,4,24,EEE,B.Tech,Tier 1,Tier 3,Female,No,2,Placed,1
8.25,85,64,82,29,73.49,3,5,24,Mechanical,B.Tech,Tier 2,Tier 3,Female,Yes,0,Placed,1
7.11,83,84,76,85,77.45,2,2,23,Data Science,B.Tech,Tier 1,Tier 2,Female,No,0,Placed,1
8.26,65,85,84,71,82.32,2,0,23,CSE,B.Tech,Tier 2,Tier 3,Male,No,2,Not Placed,0
6.56,68,60,74,51,83.94,0,2,21,ISE,B.Tech,Tier 3,Tier 2,Male,No,0,Not Placed,0
7.36,66,74,60,60,69.44,3,2,22,ECE,B.Tech,Tier 1,Tier 1,Male,No,0,Placed,1
9.44,61,96,69,58,86.3,2,2,23,Data Science,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.41,86,53,60,65,89.53,0,1,21,ECE,B.Tech,Tier 3,Tier 3,Male,Yes,0,Placed,1
6.55,68,77,54,69,97.92,2,0,21,CSE,B.Tech,Tier 3,Tier 3,Male,Yes,0,Not Placed,0
6.39,41,75,100,79,76.07,1,1,21,AI & ML,B.E.,Tier 1,Tier 1,Female,Yes,0,Not Placed,0
7.73,80,75,57,56,88.69,3,3,21,ECE,B.E.,Tier 2,Tier 1,Male,No,0,Placed,1
8.37,75,77,62,66,98.27,0,1,23,CSE,B.E.,Tier 1,Tier 3,Male,Yes,0,Placed,1
7.05,71,79,51,72,82.28,2,1,20,CSE,B.Tech,Tier 1,Tier 2,Male,Yes,0,Placed,1
8.91,70,79,74,55,87.68,3,2,21,Mechanical,B.Tech,Tier 2,Tier 2,Female,Yes,0,Placed,1
9.19,78,80,54,69,85.24,0,3,20,Data Science,B.Tech,Tier 1,Tier 2,Male,No,0,Not Placed,0
7.91,71,75,73,90,89.34,3,5,23,CSE,B.Tech,Tier 1,Tier 3,Male,Yes,0,Placed,1
6.45,78,56,68,79,76.79,1,1,23,Data Science,B.E.,Tier 2,Tier 1,Female,No,1,Not Placed,0
5.66,40,62,51,50,75.83,2,0,24,ISE,B.Tech,Tier 1,Tier 2,Male,Yes,2,Placed,1
5.89,64,61,65,55,95.12,2,3,20,Mechanical,B.Tech,Tier 3,Tier 1,Male,No,0,Not Placed,0
