student_id,age,gender,state,city,city_tier,college_tier,branch,degree,cgpa,backlog_history,internship_experience,projects_count,certifications_count,aptitude_score,coding_score,dsa_score,communication_score,attendance_percentage,preferred_role,placement_status,placement_probability,salary_lpa
STU02345,20,Male,Gujarat,Ahmedabad,Tier 2,Tier 2,CSE,B.Tech,8.29,0,Yes,3,3,67,87,61,70,81.65,Software Developer,Placed,0.8572,6.15
STU02346,22,Male,Maharashtra,Pune,Tier 3,Tier 2,Mechanical,B.E.,7.44,0,No,4,2,71,49,49,41,97.33,Design Engineer,Not Placed,0.4763,0.0
STU02347,24,Male,Telangana,Karimnagar,Tier 3,Tier 2,EEE,B.Tech,8.05,0,Yes,1,1,73,90,79,73,94.09,Electrical Engineer,Placed,0.7565,3.42
STU02348,24,Female,Telangana,Hyderabad,Tier 2,Tier 2,EEE,B.Tech,8.76,1,No,3,3,74,65,29,75,91.24,Electrical Engineer,Placed,0.668,4.58
STU02349,21,Female,Gujarat,Surat,Tier 2,Tier 3,ECE,B.E.,5.82,0,Yes,1,1,75,35,54,80,80.11,Embedded Engineer,Not Placed,0.3036,0.0
STU02350,22,Female,Kerala,Kochi,Tier 2,Tier 1,ECE,B.Tech,7.82,0,Yes,2,2,63,54,72,80,82.88,Embedded Engineer,Placed,0.6784,3.38
STU02351,22,Female,Maharashtra,Nagpur,Tier 1,Tier 3,CSE,B.Tech,7.99,0,No,2,5,93,76,63,83,85.06,Software Developer,Placed,0.805,3.23
STU02352,21,Male,West Bengal,Kolkata,Tier 1,Tier 2,Civil,B.Tech,8.02,0,No,0,2,83,56,74,100,69.97,Civil Engineer,Placed,0.6041,2.89
STU02353,23,Other,Andhra Pradesh,Tirupati,Tier 2,Tier 2,Data Science,B.Tech,7.9,0,No,3,2,82,100,81,45,78.52,Data Scientist,Not Placed,0.7651,0.0
STU02354,21,Male,Telangana,Warangal,Tier 3,Tier 2,ECE,B.Tech,7.77,0,Yes,2,0,68,63,41,54,77.18,Embedded Engineer,Placed,0.5783,4.97
STU02355,20,Female,Delhi,Delhi,Tier 2,Tier 3,CSE,B.Tech,6.6,0,Yes,2,4,56,77,73,43,83.26,Software Developer,Not Placed,0.5587,0.0
STU02356,23,Female,Telangana,Hyderabad,Tier 1,Tier 2,ISE,B.Tech,7.27,2,No,0,4,72,85,81,69,69.27,Full Stack Developer,Not Placed,0.3905,0.0
STU02357,24,Male,Telangana,Hyderabad,Tier 2,Tier 2,CSE,B.Tech,8.07,1,Yes,1,3,77,56,63,64,79.22,Software Developer,Not Placed,0.5922,0.0
STU02358,20,Male,West Bengal,Durgapur,Tier 1,Tier 2,CSE,B.Tech,8.44,1,Yes,2,3,89,72,74,100,65.09,Software Developer,Not Placed,0.8292,0.0
STU02359,21,Male,Andhra Pradesh,Vijayawada,Tier 3,Tier 2,CSE,B.Tech,9.06,1,Yes,4,3,70,85,98,62,70.92,Software Developer,Placed,0.8545,4.93
STU02360,21,Female,Maharashtra,Mumbai,Tier 2,Tier 3,ECE,B.Tech,7.21,0,Yes,4,1,53,59,78,90,82.95,Embedded Engineer,Placed,0.6508,5.85
STU02361,20,Male,Kerala,Kochi,Tier 3,Tier 2,Mechanical,B.E.,8.07,0,Yes,0,0,69,55,66,73,77.01,Design Engineer,Not Placed,0.5467,0.0
STU02362,21,Male,West Bengal,Kolkata,Tier 2,Tier 1,CSE,B.E.,7.46,0,No,0,2,69,68,54,41,76.76,Software Developer,Not Placed,0.4456,0.0
STU02363,24,Female,Tamil Nadu,Coimbatore,Tier 2,Tier 1,ECE,B.Tech,8.05,0,Yes,2,2,45,57,73,86,98.81,Embedded Engineer,Placed,0.6817,6.44
STU02364,21,Female,Gujarat,Vadodara,Tier 2,Tier 3,CSE,B.Tech,9.02,2,Yes,2,2,100,84,54,78,86.39,Software Developer,Placed,0.7853,2.5
STU02365,21,Female,Kerala,Thiruvananthapuram,Tier 3,Tier 3,CSE,B.Tech,7.12,0,No,2,3,67,65,41,69,83.92,Software Developer,Not Placed,0.536,0.0
STU02366,20,Female,Karnataka,Bengaluru,Tier 1,Tier 2,ECE,B.Tech,7.97,1,No,2,1,85,80,84,71,73.6,Embedded Engineer,Placed,0.5789,3.24
STU02367,21,Female,Uttar Pradesh,Kanpur,Tier 2,Tier 2,AI & ML,B.E.,8.12,0,Yes,2,4,54,95,79,61,89.72,Machine Learning Engineer,Placed,0.8194,4.12
STU02368,20,Male,Tamil Nadu,Madurai,Tier 1,Tier 2,ECE,B.Tech,9.01,1,Yes,5,2,76,84,79,69,82.04,Embedded Engineer,Placed,0.8603,4.9
STU02369,23,Female,Uttar Pradesh,Kanpur,Tier 3,Tier 1,CSE,B.Tech,7.73,0,Yes,1,0,67,82,75,67,98.67,Software Developer,Not Placed,0.7051,0.0
STU02370,23,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 2,Data Science,B.Tech,9.16,0,Yes,3,2,86,89,73,63,84.06,Data Scientist,Placed,0.9057,6.59
STU02371,24,Male,West Bengal,Kolkata,Tier 3,Tier 3,ECE,B.Tech,8.17,0,No,2,3,71,72,78,74,81.08,Embedded Engineer,Placed,0.6685,2.77
STU02372,20,Female,Delhi,New Delhi,Tier 3,Tier 2,Data Science,B.Tech,6.96,1,Yes,3,2,78,58,76,71,86.84,Data Scientist,Not Placed,0.5652,0.0
STU02373,21,Male,West Bengal,Kolkata,Tier 1,Tier 1,Data Science,B.Tech,7.54,0,No,1,2,58,44,30,53,79.35,Data Scientist,Not Placed,0.3957,0.0
STU02374,20,Female,Andhra Pradesh,Tirupati,Tier 2,Tier 1,CSE,B.Tech,7.17,0,Yes,1,1,86,60,44,62,74.13,Software Developer,Not Placed,0.6212,0.0
STU02375,20,Female,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 2,ISE,B.Tech,6.03,0,Yes,4,2,67,63,82,81,82.11,Full Stack Developer,Placed,0.635,6.04
STU02376,23,Male,Tamil Nadu,Chennai,Tier 2,Tier 3,CSE,B.Tech,7.65,1,Yes,1,1,77,77,49,82,85.42,Software Developer,Placed,0.6218,4.29
STU02377,24,Male,Uttar Pradesh,Kanpur,Tier 2,Tier 2,Mechanical,B.Tech,7.85,0,Yes,2,3,68,57,70,73,76.01,Design Engineer,Placed,0.6833,3.94
STU02378,20,Female,Andhra Pradesh,Tirupati,Tier 3,Tier 2,Data Science,B.Tech,7.64,0,Yes,3,1,48,80,63,81,91.17,Data Scientist,Not Placed,0.7458,0.0
STU02379,24,Male,West Bengal,Durgapur,Tier 1,Tier 1,CSE,B.Tech,8.43,0,Yes,2,3,75,63,61,81,77.73,Software Developer,Not Placed,0.8306,0.0
STU02380,22,Male,Telangana,Hyderabad,Tier 1,Tier 1,CSE,B.Tech,7.37,0,Yes,3,2,50,61,29,74,85.36,Software Developer,Placed,0.6836,5.47
STU02381,21,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 2,Data Science,B.Tech,8.19,0,Yes,2,5,75,83,59,70,86.28,Data Scientist,Placed,0.857,6.3
STU02382,22,Female,Delhi,Delhi,Tier 1,Tier 2,Data Science,B.Tech,7.92,0,Yes,1,4,67,98,76,68,75.75,Data Scientist,Placed,0.823,7.87
STU02383,24,Male,Karnataka,Mangaluru,Tier 2,Tier 1,CSE,B.Tech,7.32,1,Yes,2,5,85,53,47,71,88.13,Software Developer,Placed,0.6591,2.7
STU02384,23,Female,Kerala,Kochi,Tier 1,Tier 2,ECE,B.E.,7.92,2,Yes,0,3,78,47,26,47,100.0,Embedded Engineer,Placed,0.3037,2.73
STU02385,23,Male,Karnataka,Bengaluru,Tier 3,Tier 2,CSE,B.Tech,8.51,0,No,0,5,71,68,75,62,74.48,Software Developer,Placed,0.6703,4.78
STU02386,24,Female,Karnataka,Mysuru,Tier 3,Tier 2,EEE,B.Tech,7.52,0,No,4,1,70,49,42,70,86.47,Electrical Engineer,Not Placed,0.5437,0.0
STU02387,20,Female,Telangana,Karimnagar,Tier 3,Tier 3,EEE,B.Tech,6.18,0,No,2,1,58,58,58,36,80.57,Electrical Engineer,Placed,0.2215,4.87
STU02388,20,Female,Telangana,Warangal,Tier 1,Tier 1,CSE,B.E.,8.19,0,Yes,1,0,70,100,75,65,84.81,Software Developer,Placed,0.8044,4.48
STU02389,23,Female,Tamil Nadu,Madurai,Tier 3,Tier 2,CSE,B.E.,8.56,0,Yes,2,2,69,82,65,66,82.89,Software Developer,Placed,0.8201,4.89
STU02390,23,Female,Gujarat,Vadodara,Tier 1,Tier 2,Data Science,B.Tech,8.44,0,No,2,4,83,92,65,58,78.4,Data Scientist,Not Placed,0.8126,0.0
STU02391,22,Male,West Bengal,Kolkata,Tier 2,Tier 2,CSE,B.Tech,8.45,0,Yes,2,3,71,91,83,89,93.79,Software Developer,Placed,0.8838,6.22
STU02392,21,Male,Uttar Pradesh,Noida,Tier 1,Tier 2,CSE,B.Tech,8.36,0,No,0,1,66,66,60,81,84.61,Software Developer,Not Placed,0.5926,0.0
STU02393,22,Male,Kerala,Kozhikode,Tier 2,Tier 1,CSE,B.E.,6.23,0,No,1,1,50,56,79,48,82.9,Software Developer,Placed,0.2592,5.44
STU02394,20,Female,Karnataka,Mangaluru,Tier 1,Tier 1,ECE,B.Tech,8.27,2,No,2,5,67,80,83,56,79.8,Embedded Engineer,Not Placed,0.532,0.0
STU02395,24,Male,Karnataka,Bengaluru,Tier 1,Tier 1,Mechanical,B.Tech,7.31,1,No,0,3,63,49,26,44,79.28,Design Engineer,Not Placed,0.2379,0.0
STU02396,21,Male,Andhra Pradesh,Vijayawada,Tier 1,Tier 2,CSE,B.Tech,8.82,0,Yes,0,0,55,67,95,58,85.13,Software Developer,Not Placed,0.6323,0.0
STU02397,24,Male,Gujarat,Surat,Tier 2,Tier 2,CSE,B.E.,6.09,0,Yes,3,1,58,52,78,55,78.56,Software Developer,Not Placed,0.4218,0.0
STU02398,22,Male,Karnataka,Mangaluru,Tier 3,Tier 3,Civil,B.Tech,9.47,1,Yes,1,4,55,88,89,52,79.18,Civil Engineer,Placed,0.7389,6.15
STU02399,24,Male,Karnataka,Mangaluru,Tier 2,Tier 2,EEE,B.Tech,9.29,0,Yes,3,3,80,58,54,47,82.63,Electrical Engineer,Placed,0.81,5.98
STU02400,21,Female,Gujarat,Surat,Tier 3,Tier 2,Civil,B.Tech,6.42,0,Yes,0,4,79,65,55,69,70.55,Civil Engineer,Placed,0.5234,2.97
STU02401,24,Male,Kerala,Kozhikode,Tier 2,Tier 3,CSE,B.Tech,7.61,0,No,1,6,85,52,24,65,89.42,Software Developer,Not Placed,0.6036,0.0
STU02402,24,Female,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 2,EEE,B.Tech,8.63,0,Yes,0,2,87,52,47,89,88.68,Electrical Engineer,Not Placed,0.7295,0.0
STU02403,22,Female,Uttar Pradesh,Lucknow,Tier 3,Tier 3,ECE,B.Tech,8.17,0,Yes,1,1,91,68,49,59,70.5,Embedded Engineer,Placed,0.6813,4.06
STU02404,22,Female,Delhi,Delhi,Tier 2,Tier 3,Mechanical,B.Tech,7.08,1,Yes,1,3,60,58,52,62,96.18,Design Engineer,Not Placed,0.3788,0.0
STU02405,21,Female,Kerala,Kozhikode,Tier 3,Tier 2,EEE,B.Tech,7.16,0,Yes,4,2,56,60,54,86,87.71,Electrical Engineer,Placed,0.6873,3.6
STU02406,21,Male,Kerala,Thiruvananthapuram,Tier 3,Tier 3,Mechanical,B.Tech,10.0,0,Yes,3,4,82,74,49,68,90.45,Design Engineer,Placed,0.9131,5.54
STU02407,20,Female,Karnataka,Mangaluru,Tier 1,Tier 2,Mechanical,B.Tech,7.77,0,Yes,2,1,61,23,64,82,84.94,Design Engineer,Placed,0.4867,2.9
STU02408,21,Male,Uttar Pradesh,Lucknow,Tier 1,Tier 3,CSE,B.Tech,8.66,0,Yes,5,4,74,95,75,57,83.24,Software Developer,Not Placed,0.9173,0.0
STU02409,21,Male,West Bengal,Durgapur,Tier 3,Tier 2,AI & ML,B.Tech,6.53,0,Yes,2,3,60,68,64,60,81.84,Machine Learning Engineer,Placed,0.5677,4.68
STU02410,22,Male,Uttar Pradesh,Lucknow,Tier 3,Tier 3,Data Science,B.E.,6.41,0,Yes,2,1,75,93,100,50,82.45,Data Scientist,Not Placed,0.6105,0.0
STU02411,23,Female,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 2,ISE,B.E.,7.33,0,Yes,5,2,69,100,79,70,96.29,Full Stack Developer,Placed,0.8673,4.03
STU02412,24,Female,Karnataka,Mangaluru,Tier 3,Tier 2,Mechanical,B.Tech,8.59,2,Yes,1,3,71,61,47,68,67.2,Design Engineer,Not Placed,0.5179,0.0
STU02413,23,Other,Maharashtra,Nagpur,Tier 2,Tier 3,EEE,B.Tech,6.92,3,No,2,1,59,48,70,81,98.99,Electrical Engineer,Placed,0.1299,3.24
STU02414,24,Female,Uttar Pradesh,Lucknow,Tier 3,Tier 3,CSE,B.E.,7.88,3,Yes,1,0,67,80,87,57,88.53,Software Developer,Not Placed,0.3169,0.0
STU02415,20,Male,Andhra Pradesh,Tirupati,Tier 3,Tier 1,ECE,B.Tech,7.67,0,No,2,4,82,98,91,71,77.37,Embedded Engineer,Placed,0.793,2.54
STU02416,22,Male,Gujarat,Vadodara,Tier 2,Tier 3,CSE,B.E.,7.73,1,Yes,2,1,67,59,81,87,92.0,Software Developer,Placed,0.5814,3.53
STU02417,24,Female,Telangana,Hyderabad,Tier 2,Tier 2,ISE,B.Tech,8.63,0,No,1,1,73,86,76,78,84.25,Full Stack Developer,Placed,0.7474,7.31
STU02418,20,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 2,Civil,B.Tech,6.49,0,No,1,0,37,67,55,51,80.95,Civil Engineer,Placed,0.2269,4.8
STU02419,21,Female,Gujarat,Surat,Tier 2,Tier 2,CSE,B.E.,8.75,0,Yes,0,3,95,50,33,65,100.0,Software Developer,Not Placed,0.7441,0.0
STU02420,22,Female,Uttar Pradesh,Lucknow,Tier 2,Tier 2,Data Science,B.E.,8.21,0,Yes,0,2,78,69,88,47,86.79,Data Scientist,Placed,0.6562,3.67
STU02421,24,Male,Karnataka,Mangaluru,Tier 2,Tier 3,ISE,B.Tech,8.67,0,No,1,1,77,82,80,85,76.2,Full Stack Developer,Not Placed,0.7466,0.0
STU02422,23,Female,Kerala,Thiruvananthapuram,Tier 3,Tier 1,ISE,B.Tech,7.62,0,No,4,1,69,75,71,66,80.29,Full Stack Developer,Not Placed,0.7109,0.0
STU02423,21,Female,Tamil Nadu,Coimbatore,Tier 3,Tier 2,ISE,B.Tech,7.3,0,No,1,1,64,94,84,66,81.69,Full Stack Developer,Placed,0.5936,4.63
STU02424,21,Female,West Bengal,Durgapur,Tier 3,Tier 1,Civil,B.E.,10.0,0,Yes,2,2,61,75,73,63,97.33,Civil Engineer,Placed,0.8674,5.31
STU02425,23,Female,Gujarat,Ahmedabad,Tier 2,Tier 3,CSE,B.Tech,7.77,0,Yes,4,1,76,64,52,55,83.57,Software Developer,Placed,0.7254,3.86
STU02426,23,Male,Kerala,Thiruvananthapuram,Tier 2,Tier 3,EEE,B.Tech,9.21,0,Yes,3,2,81,72,63,54,74.49,Electrical Engineer,Placed,0.8295,3.5
STU02427,22,Female,Telangana,Karimnagar,Tier 3,Tier 2,AI & ML,B.E.,7.91,2,Yes,2,1,88,84,64,91,66.01,Machine Learning Engineer,Placed,0.6882,6.56
STU02428,24,Male,Tamil Nadu,Coimbatore,Tier 1,Tier 1,CSE,B.Tech,6.15,0,Yes,1,0,39,60,30,71,87.97,Software Developer,Not Placed,0.3724,0.0
STU02429,22,Male,Andhra Pradesh,Vijayawada,Tier 3,Tier 3,CSE,B.Tech,8.76,0,Yes,2,2,55,86,95,75,79.07,Software Developer,Placed,0.8233,4.33
STU02430,22,Female,Delhi,Delhi,Tier 1,Tier 2,AI & ML,B.Tech,7.21,0,Yes,1,2,46,79,75,54,75.38,Machine Learning Engineer,Placed,0.5637,2.83
STU02431,21,Female,Delhi,New Delhi,Tier 1,Tier 2,AI & ML,B.Tech,8.05,0,No,1,3,67,88,88,58,86.3,Machine Learning Engineer,Placed,0.6783,5.12
STU02432,22,Female,Karnataka,Mangaluru,Tier 3,Tier 3,Civil,B.Tech,7.49,0,Yes,4,2,68,67,60,64,92.01,Civil Engineer,Placed,0.7027,4.67
STU02433,22,Male,Uttar Pradesh,Noida,Tier 1,Tier 3,ISE,B.Tech,7.99,0,Yes,3,2,51,79,95,67,86.39,Full Stack Developer,Not Placed,0.7513,0.0
STU02434,23,Female,Andhra Pradesh,Tirupati,Tier 2,Tier 2,ECE,B.E.,7.55,0,No,2,1,84,82,69,62,87.24,Embedded Engineer,Placed,0.6212,3.43
STU02435,23,Female,Andhra Pradesh,Tirupati,Tier 3,Tier 3,ECE,B.Tech,6.79,2,No,1,2,70,68,64,63,81.38,Embedded Engineer,Not Placed,0.2115,0.0
STU02436,21,Male,Delhi,Delhi,Tier 1,Tier 2,ISE,B.Tech,5.99,0,Yes,2,1,44,100,47,74,96.33,Full Stack Developer,Placed,0.5944,3.55
STU02437,21,Male,Gujarat,Vadodara,Tier 1,Tier 3,EEE,B.Tech,7.89,1,Yes,2,1,63,100,77,56,84.36,Electrical Engineer,Placed,0.6387,6.31
STU02438,22,Female,Telangana,Karimnagar,Tier 1,Tier 1,Data Science,B.E.,6.53,3,Yes,5,2,51,58,76,90,86.05,Data Scientist,Not Placed,0.3902,0.0
STU02439,21,Male,Andhra Pradesh,Visakhapatnam,Tier 1,Tier 1,CSE,B.E.,6.68,0,No,0,4,55,49,69,51,98.86,Software Developer,Not Placed,0.3183,0.0
STU02440,21,Female,Telangana,Karimnagar,Tier 3,Tier 3,CSE,B.Tech,8.59,2,Yes,1,0,76,82,82,61,94.6,Software Developer,Placed,0.5492,4.89
STU02441,24,Male,Tamil Nadu,Coimbatore,Tier 1,Tier 2,AI & ML,B.Tech,8.94,0,No,3,5,72,95,55,88,81.74,Machine Learning Engineer,Placed,0.9049,5.13
STU02442,20,Male,Andhra Pradesh,Visakhapatnam,Tier 3,Tier 3,Civil,B.E.,7.86,1,Yes,4,1,71,62,55,60,67.57,Civil Engineer,Placed,0.5921,5.77
STU02443,24,Female,Uttar Pradesh,Lucknow,Tier 2,Tier 3,AI & ML,B.Tech,7.27,0,Yes,3,0,73,64,69,60,76.48,Machine Learning Engineer,Not Placed,0.6205,0.0
STU02444,20,Female,Gujarat,Surat,Tier 1,Tier 3,ECE,B.Tech,7.67,1,Yes,2,5,84,43,81,80,77.65,Embedded Engineer,Not Placed,0.5943,0.0
STU02445,24,Female,Karnataka,Bengaluru,Tier 3,Tier 3,ECE,B.Tech,7.6,0,Yes,1,2,64,75,82,67,67.49,Embedded Engineer,Placed,0.6233,3.58
STU02446,23,Female,Delhi,Delhi,Tier 1,Tier 1,CSE,B.Tech,7.55,0,No,2,4,76,83,72,56,73.62,Software Developer,Placed,0.7145,3.78
STU02447,20,Male,West Bengal,Durgapur,Tier 2,Tier 2,Data Science,B.Tech,5.74,0,No,1,2,68,76,75,72,76.79,Data Scientist,Not Placed,0.3941,0.0
STU02448,24,Female,Gujarat,Vadodara,Tier 2,Tier 3,CSE,B.Tech,6.13,0,No,1,3,77,69,52,89,75.2,Software Developer,Not Placed,0.4886,0.0
STU02449,20,Female,Delhi,Delhi,Tier 3,Tier 3,Mechanical,B.Tech,8.56,0,Yes,1,2,66,60,53,57,74.97,Design Engineer,Not Placed,0.6385,0.0
STU02450,24,Female,West Bengal,Kolkata,Tier 2,Tier 2,Civil,B.Tech,7.42,0,Yes,2,0,82,79,100,58,82.09,Civil Engineer,Placed,0.6599,5.1
STU02451,21,Male,Andhra Pradesh,Tirupati,Tier 3,Tier 3,Data Science,B.Tech,6.82,0,Yes,2,4,47,60,50,39,91.39,Data Scientist,Not Placed,0.4679,0.0
STU02452,24,Male,Uttar Pradesh,Kanpur,Tier 3,Tier 3,AI & ML,B.E.,7.06,0,Yes,4,1,56,38,68,67,74.04,Machine Learning Engineer,Not Placed,0.5214,0.0
STU02453,21,Male,Kerala,Kozhikode,Tier 1,Tier 2,AI & ML,B.Tech,7.78,0,No,0,0,83,77,80,47,92.98,Machine Learning Engineer,Placed,0.5014,5.56
STU02454,21,Male,Tamil Nadu,Coimbatore,Tier 1,Tier 3,ISE,B.Tech,6.54,0,Yes,1,2,46,96,85,82,86.34,Full Stack Developer,Placed,0.6268,4.14
STU02455,20,Female,Uttar Pradesh,Lucknow,Tier 2,Tier 1,CSE,B.E.,8.53,0,No,1,0,84,80,90,27,64.8,Software Developer,Placed,0.6158,2.97
STU02456,22,Male,Maharashtra,Mumbai,Tier 2,Tier 2,Civil,B.E.,10.0,0,Yes,1,1,87,100,75,79,86.44,Civil Engineer,Placed,0.9192,5.31
STU02457,20,Male,Delhi,New Delhi,Tier 2,Tier 2,Data Science,B.Tech,8.4,2,Yes,0,1,69,94,67,57,97.86,Data Scientist,Placed,0.5485,4.52
STU02458,22,Male,Gujarat,Ahmedabad,Tier 2,Tier 2,ISE,B.Tech,8.13,0,Yes,4,4,76,77,65,65,88.91,Full Stack Developer,Placed,0.8659,5.88
STU02459,24,Male,Uttar Pradesh,Lucknow,Tier 1,Tier 1,CSE,B.Tech,7.08,0,Yes,2,2,77,73,67,68,84.49,Software Developer,Placed,0.7168,2.75
STU02460,22,Female,Kerala,Kozhikode,Tier 1,Tier 1,AI & ML,B.E.,8.5,2,Yes,1,1,68,85,51,59,80.48,Machine Learning Engineer,Placed,0.5965,3.31
STU02461,21,Male,Telangana,Hyderabad,Tier 1,Tier 2,Data Science,B.E.,8.11,0,No,4,1,84,85,47,57,82.23,Data Scientist,Not Placed,0.7772,0.0
STU02462,21,Male,Uttar Pradesh,Lucknow,Tier 3,Tier 1,ECE,B.Tech,8.28,1,No,2,2,72,67,47,60,74.38,Embedded Engineer,Placed,0.5393,5.05
STU02463,22,Male,Tamil Nadu,Madurai,Tier 2,Tier 2,EEE,B.Tech,6.6,0,Yes,3,4,58,41,57,77,76.12,Electrical Engineer,Not Placed,0.5318,0.0
STU02464,23,Male,Uttar Pradesh,Lucknow,Tier 2,Tier 2,ISE,B.Tech,8.44,0,Yes,2,2,59,54,35,57,88.99,Full Stack Developer,Placed,0.6755,4.55
STU02465,23,Female,Kerala,Kozhikode,Tier 2,Tier 3,CSE,B.Tech,6.9,0,Yes,2,1,76,73,58,83,81.84,Software Developer,Placed,0.6723,6.75
STU02466,24,Male,Kerala,Thiruvananthapuram,Tier 3,Tier 3,CSE,B.E.,7.64,1,Yes,1,0,74,69,81,53,94.37,Software Developer,Not Placed,0.4657,0.0
STU02467,24,Female,West Bengal,Kolkata,Tier 1,Tier 3,ECE,B.Tech,7.48,0,No,0,2,57,60,67,74,69.65,Embedded Engineer,Not Placed,0.3889,0.0
STU02468,23,Male,Kerala,Thiruvananthapuram,Tier 2,Tier 3,Data Science,B.E.,8.95,2,No,2,2,75,69,61,59,83.19,Data Scientist,Placed,0.5044,5.55
STU02469,20,Male,Telangana,Warangal,Tier 2,Tier 2,ECE,B.Tech,9.16,0,Yes,2,2,86,71,59,61,75.68,Embedded Engineer,Placed,0.8296,5.66
STU02470,20,Male,Andhra Pradesh,Vijayawada,Tier 1,Tier 2,AI & ML,B.Tech,7.16,1,Yes,4,2,88,100,51,64,67.3,Machine Learning Engineer,Placed,0.7904,5.69
STU02471,20,Female,Kerala,Thiruvananthapuram,Tier 3,Tier 3,Data Science,B.Tech,8.64,1,No,0,0,53,99,75,52,77.83,Data Scientist,Placed,0.4899,2.98
STU02472,21,Male,Maharashtra,Nagpur,Tier 1,Tier 1,Data Science,B.Tech,7.8,1,Yes,1,5,65,71,44,33,74.46,Data Scientist,Not Placed,0.5804,0.0
STU02473,21,Male,West Bengal,Kolkata,Tier 2,Tier 1,ECE,B.Tech,7.14,0,No,1,2,68,70,66,62,91.71,Embedded Engineer,Placed,0.4857,2.5
STU02474,24,Male,Kerala,Thiruvananthapuram,Tier 2,Tier 2,AI & ML,B.Tech,6.02,1,No,0,2,67,73,67,48,83.22,Machine Learning Engineer,Not Placed,0.2163,0.0
STU02475,21,Male,Andhra Pradesh,Vijayawada,Tier 1,Tier 1,CSE,B.Tech,7.34,2,No,1,2,40,68,50,62,78.22,Software Developer,Not Placed,0.2514,0.0
STU02476,24,Female,Tamil Nadu,Coimbatore,Tier 1,Tier 2,ISE,B.Tech,7.95,0,Yes,0,1,63,57,75,58,83.17,Full Stack Developer,Not Placed,0.5418,0.0
STU02477,21,Male,Tamil Nadu,Coimbatore,Tier 2,Tier 2,CSE,B.Tech,9.15,0,Yes,6,2,90,89,66,68,80.14,Software Developer,Not Placed,0.9481,0.0
STU02478,22,Male,Andhra Pradesh,Visakhapatnam,Tier 2,Tier 2,Mechanical,B.Tech,6.22,1,Yes,3,2,81,55,46,80,83.37,Design Engineer,Placed,0.4676,4.23
STU02479,20,Male,Delhi,New Delhi,Tier 3,Tier 3,CSE,B.Tech,7.73,0,No,1,3,76,81,74,63,86.39,Software Developer,Placed,0.6373,6.41
STU02480,23,Female,Maharashtra,Mumbai,Tier 1,Tier 3,EEE,B.Tech,6.65,0,No,2,4,56,59,66,69,79.81,Electrical Engineer,Not Placed,0.4124,0.0
STU02481,21,Male,Delhi,New Delhi,Tier 2,Tier 2,Civil,B.Tech,7.97,0,No,1,2,86,81,62,58,87.34,Civil Engineer,Placed,0.6371,4.64
STU02482,20,Male,West Bengal,Durgapur,Tier 2,Tier 2,ISE,B.Tech,7.43,0,No,4,1,56,56,51,66,72.56,Full Stack Developer,Not Placed,0.5492,0.0
STU02483,22,Male,Karnataka,Bengaluru,Tier 2,Tier 3,Data Science,B.Tech,8.97,0,No,3,1,84,93,83,70,80.57,Data Scientist,Placed,0.8427,3.49
STU02484,23,Male,Kerala,Thiruvananthapuram,Tier 3,Tier 2,Data Science,B.E.,8.87,0,No,2,0,67,100,36,61,72.28,Data Scientist,Placed,0.7772,4.81
STU02485,22,Female,Delhi,Delhi,Tier 1,Tier 1,AI & ML,B.E.,7.79,1,Yes,3,1,76,70,48,67,74.99,Machine Learning Engineer,Placed,0.6898,4.21
STU02486,20,Male,Maharashtra,Mumbai,Tier 1,Tier 2,CSE,B.E.,7.72,0,No,3,2,66,68,66,53,82.01,Software Developer,Not Placed,0.6051,0.0
STU02487,23,Female,Gujarat,Surat,Tier 2,Tier 3,EEE,B.E.,8.29,1,No,0,2,70,68,63,71,89.86,Electrical Engineer,Placed,0.4324,4.43
STU02488,20,Female,Gujarat,Ahmedabad,Tier 1,Tier 2,CSE,B.Tech,7.43,0,Yes,0,6,56,74,48,54,85.92,Software Developer,Not Placed,0.6469,0.0
STU02489,23,Male,Telangana,Hyderabad,Tier 2,Tier 2,Data Science,B.Tech,7.82,1,Yes,2,1,70,68,62,84,82.04,Data Scientist,Not Placed,0.6484,0.0
STU02490,23,Male,Telangana,Warangal,Tier 2,Tier 3,EEE,B.E.,7.8,0,Yes,1,1,69,94,47,65,76.19,Electrical Engineer,Not Placed,0.7051,0.0
STU02491,20,Male,West Bengal,Kolkata,Tier 1,Tier 3,Mechanical,B.E.,8.49,1,No,2,5,89,78,36,72,62.31,Design Engineer,Placed,0.7098,3.71
STU02492,22,Other,Karnataka,Mysuru,Tier 1,Tier 3,Data Science,B.Tech,7.17,0,No,1,4,66,57,70,66,80.32,Data Scientist,Placed,0.4746,2.5
STU02493,24,Male,Kerala,Kochi,Tier 2,Tier 2,CSE,B.Tech,8.41,0,Yes,5,1,32,69,100,67,82.63,Software Developer,Placed,0.7731,7.18
STU02494,20,Male,Kerala,Kozhikode,Tier 1,Tier 1,Mechanical,B.Tech,10.0,0,No,2,1,70,77,74,54,76.52,Design Engineer,Placed,0.7964,3.65
